timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606880493678,176,Home Page,200,OK,Thread Group 1-17,text,true,,511,123,33,33,http://ltc.la.gemezz.mobi/,173,0,88
1606880493682,172,Home Page,200,OK,Thread Group 1-13,text,true,,511,123,33,33,http://ltc.la.gemezz.mobi/,168,0,85
1606880493677,176,Home Page,200,OK,Thread Group 1-2,text,true,,511,123,33,33,http://ltc.la.gemezz.mobi/,174,0,89
1606880493686,167,Home Page,200,OK,Thread Group 1-1,text,true,,511,123,33,33,http://ltc.la.gemezz.mobi/,163,0,80
1606880493678,240,Home Page,200,OK,Thread Group 1-8,text,true,,511,123,35,35,http://ltc.la.gemezz.mobi/,240,0,88
1606880493681,236,Home Page,200,OK,Thread Group 1-3,text,true,,511,123,35,35,http://ltc.la.gemezz.mobi/,236,0,92
1606880493728,190,Home Page,200,OK,Thread Group 1-22,text,true,,511,123,35,35,http://ltc.la.gemezz.mobi/,190,0,46
1606880493683,236,Home Page,200,OK,Thread Group 1-18,text,true,,511,123,34,34,http://ltc.la.gemezz.mobi/,236,0,91
1606880493682,237,Home Page,200,OK,Thread Group 1-11,text,true,,511,123,34,34,http://ltc.la.gemezz.mobi/,237,0,92
1606880493686,233,Home Page,200,OK,Thread Group 1-15,text,true,,511,123,32,32,http://ltc.la.gemezz.mobi/,233,0,88
1606880493678,242,Home Page,200,OK,Thread Group 1-10,text,true,,511,123,32,32,http://ltc.la.gemezz.mobi/,242,0,107
1606880493716,204,Home Page,200,OK,Thread Group 1-21,text,true,,511,123,32,32,http://ltc.la.gemezz.mobi/,204,0,58
1606880493688,232,Home Page,200,OK,Thread Group 1-5,text,true,,511,123,29,29,http://ltc.la.gemezz.mobi/,232,0,96
1606880493685,315,Home Page,200,OK,Thread Group 1-14,text,true,,511,123,33,33,http://ltc.la.gemezz.mobi/,315,0,99
