timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606880386915,204,Home Page,200,OK,Thread Group 1-12,text,true,,511,123,27,27,http://ltc.la.gemezz.mobi/,204,0,106
1606880387053,96,Home Page,200,OK,Thread Group 1-23,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,96,0,34
1606880387027,124,Home Page,200,OK,Thread Group 1-21,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,124,0,59
1606880387035,116,Home Page,200,OK,Thread Group 1-22,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,116,0,52
1606880387066,86,Home Page,200,OK,Thread Group 1-24,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,86,0,21
1606880387081,77,Home Page,200,OK,Thread Group 1-25,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,77,0,20
1606880387094,102,Home Page,200,OK,Thread Group 1-26,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,102,0,22
1606880387109,104,Home Page,200,OK,Thread Group 1-27,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,104,0,27
1606880387120,167,Home Page,200,OK,Thread Group 1-28,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,167,0,55
1606880387147,141,Home Page,200,OK,Thread Group 1-30,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,141,0,29
1606880387134,155,Home Page,200,OK,Thread Group 1-29,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,155,0,42
1606880387207,97,Home Page,200,OK,Thread Group 1-34,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,97,0,38
1606880387163,141,Home Page,200,OK,Thread Group 1-31,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,141,0,82
1606880387178,134,Home Page,200,OK,Thread Group 1-32,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,134,0,67
1606880387197,115,Home Page,200,OK,Thread Group 1-33,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,115,0,49
1606880387217,104,Home Page,200,OK,Thread Group 1-35,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,104,0,33
1606880387233,98,Home Page,200,OK,Thread Group 1-36,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,98,0,29
1606880387247,114,Home Page,200,OK,Thread Group 1-37,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,114,0,41
1606880387265,115,Home Page,200,OK,Thread Group 1-38,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,115,0,53
1606880387279,102,Home Page,200,OK,Thread Group 1-39,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,102,0,39
1606880387302,90,Home Page,200,OK,Thread Group 1-41,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,90,0,24
1606880387289,110,Home Page,200,OK,Thread Group 1-40,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,110,0,36
1606880387315,97,Home Page,200,OK,Thread Group 1-42,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,97,0,27
1606880387330,89,Home Page,200,OK,Thread Group 1-43,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,89,0,25
1606880387344,106,Home Page,200,OK,Thread Group 1-44,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,106,0,30
1606880387358,104,Home Page,200,OK,Thread Group 1-45,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,104,0,24
1606880387376,104,Home Page,200,OK,Thread Group 1-46,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,104,0,26
1606880387388,97,Home Page,200,OK,Thread Group 1-47,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,97,0,30
1606880387399,96,Home Page,200,OK,Thread Group 1-48,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,96,0,24
1606880387413,99,Home Page,200,OK,Thread Group 1-49,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,99,0,36
1606880387429,109,Home Page,200,OK,Thread Group 1-50,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,109,0,35
1606880387445,103,Home Page,200,OK,Thread Group 1-51,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,103,0,35
1606880387459,107,Home Page,200,OK,Thread Group 1-52,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,107,0,30
1606880387476,93,Home Page,200,OK,Thread Group 1-53,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,93,0,36
1606880387497,83,Home Page,200,OK,Thread Group 1-55,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,83,0,22
1606880387482,99,Home Page,200,OK,Thread Group 1-54,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,99,0,37
1606880387512,99,Home Page,200,OK,Thread Group 1-56,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,99,0,32
1606880387530,89,Home Page,200,OK,Thread Group 1-57,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,89,0,24
1606880387542,89,Home Page,200,OK,Thread Group 1-58,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,89,0,32
1606880387554,103,Home Page,200,OK,Thread Group 1-59,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,103,0,26
1606880387570,90,Home Page,200,OK,Thread Group 1-60,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,90,0,23
1606880387594,87,Home Page,200,OK,Thread Group 1-62,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,87,0,30
1606880387581,100,Home Page,200,OK,Thread Group 1-61,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,100,0,28
1606880387611,107,Home Page,200,OK,Thread Group 1-63,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,107,0,38
1606880387626,92,Home Page,200,OK,Thread Group 1-64,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,92,0,30
1606880387651,127,Home Page,200,OK,Thread Group 1-66,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,127,0,25
1606880387641,203,Home Page,200,OK,Thread Group 1-65,text,true,,511,123,5,5,http://ltc.la.gemezz.mobi/,203,0,35
1606880387665,181,Home Page,200,OK,Thread Group 1-67,text,true,,511,123,4,4,http://ltc.la.gemezz.mobi/,181,0,75
1606880387692,155,Home Page,200,OK,Thread Group 1-69,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,155,0,48
1606880387679,168,Home Page,200,OK,Thread Group 1-68,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,168,0,61
1606880387708,140,Home Page,200,OK,Thread Group 1-70,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,140,0,32
