timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606880527614,117,Home Page,200,OK,Thread Group 1-38,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,117,0,45
1606880527625,112,Home Page,200,OK,Thread Group 1-39,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,112,0,34
1606880527636,107,Home Page,200,OK,Thread Group 1-40,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,107,0,32
1606880527643,111,Home Page,200,OK,Thread Group 1-41,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,111,0,25
1606880527656,109,Home Page,200,OK,Thread Group 1-42,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,109,0,43
1606880527668,106,Home Page,200,OK,Thread Group 1-43,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,106,0,42
1606880527687,88,Home Page,200,OK,Thread Group 1-45,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,88,0,36
1606880527672,106,Home Page,200,OK,Thread Group 1-44,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,106,0,39
1606880527718,73,Home Page,200,OK,Thread Group 1-48,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,73,0,20
1606880527705,91,Home Page,200,OK,Thread Group 1-47,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,91,0,33
1606880527692,104,Home Page,200,OK,Thread Group 1-46,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,104,0,31
1606880527735,84,Home Page,200,OK,Thread Group 1-50,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,84,0,20
1606880527726,95,Home Page,200,OK,Thread Group 1-49,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,95,0,29
1606880527754,88,Home Page,200,OK,Thread Group 1-52,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,88,0,19
1606880527742,100,Home Page,200,OK,Thread Group 1-51,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,100,0,22
1606880527762,101,Home Page,200,OK,Thread Group 1-53,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,101,0,45
1606880527776,104,Home Page,200,OK,Thread Group 1-54,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,104,0,32
1606880527786,111,Home Page,200,OK,Thread Group 1-55,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,111,0,39
1606880527793,104,Home Page,200,OK,Thread Group 1-56,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,104,0,32
1606880527804,98,Home Page,200,OK,Thread Group 1-57,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,98,0,29
1606880527827,156,Home Page,200,OK,Thread Group 1-59,text,true,,511,123,17,17,http://ltc.la.gemezz.mobi/,156,0,40
1606880527813,170,Home Page,200,OK,Thread Group 1-58,text,true,,511,123,17,17,http://ltc.la.gemezz.mobi/,170,0,45
1606880527853,168,Home Page,200,OK,Thread Group 1-62,text,true,,511,123,19,19,http://ltc.la.gemezz.mobi/,168,0,41
1606880527843,185,Home Page,200,OK,Thread Group 1-61,text,true,,511,123,19,19,http://ltc.la.gemezz.mobi/,185,0,51
1606880527867,161,Home Page,200,OK,Thread Group 1-63,text,true,,511,123,19,19,http://ltc.la.gemezz.mobi/,161,0,28
1606880527835,193,Home Page,200,OK,Thread Group 1-60,text,true,,511,123,19,19,http://ltc.la.gemezz.mobi/,193,0,49
1606880527876,169,Home Page,200,OK,Thread Group 1-64,text,true,,511,123,18,18,http://ltc.la.gemezz.mobi/,169,0,102
1606880527902,163,Home Page,200,OK,Thread Group 1-67,text,true,,511,123,19,19,http://ltc.la.gemezz.mobi/,163,0,84
1606880527893,172,Home Page,200,OK,Thread Group 1-66,text,true,,511,123,19,19,http://ltc.la.gemezz.mobi/,172,0,92
1606880527942,123,Home Page,200,OK,Thread Group 1-71,text,true,,511,123,19,19,http://ltc.la.gemezz.mobi/,123,0,45
1606880527916,150,Home Page,200,OK,Thread Group 1-68,text,true,,511,123,18,18,http://ltc.la.gemezz.mobi/,150,0,71
1606880527885,181,Home Page,200,OK,Thread Group 1-65,text,true,,511,123,18,18,http://ltc.la.gemezz.mobi/,181,0,101
1606880527964,105,Home Page,200,OK,Thread Group 1-73,text,true,,511,123,14,14,http://ltc.la.gemezz.mobi/,105,0,30
1606880527952,117,Home Page,200,OK,Thread Group 1-72,text,true,,511,123,14,14,http://ltc.la.gemezz.mobi/,117,0,37
1606880527935,135,Home Page,200,OK,Thread Group 1-70,text,true,,511,123,13,13,http://ltc.la.gemezz.mobi/,135,0,52
1606880527927,144,Home Page,200,OK,Thread Group 1-69,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,144,0,60
1606880527976,95,Home Page,200,OK,Thread Group 1-74,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,95,0,19
1606880527986,118,Home Page,200,OK,Thread Group 1-75,text,true,,511,123,13,13,http://ltc.la.gemezz.mobi/,118,0,41
1606880527995,124,Home Page,200,OK,Thread Group 1-76,text,true,,511,123,13,13,http://ltc.la.gemezz.mobi/,124,0,39
1606880528013,107,Home Page,200,OK,Thread Group 1-78,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,107,0,31
1606880528004,120,Home Page,200,OK,Thread Group 1-77,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,120,0,39
1606880528023,118,Home Page,200,OK,Thread Group 1-79,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,118,0,35
1606880528034,120,Home Page,200,OK,Thread Group 1-80,text,true,,511,123,13,13,http://ltc.la.gemezz.mobi/,120,0,41
1606880528057,114,Home Page,200,OK,Thread Group 1-82,text,true,,511,123,13,13,http://ltc.la.gemezz.mobi/,114,0,35
1606880528063,108,Home Page,200,OK,Thread Group 1-83,text,true,,511,123,13,13,http://ltc.la.gemezz.mobi/,108,0,29
1606880528045,127,Home Page,200,OK,Thread Group 1-81,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,127,0,47
1606880528087,92,Home Page,200,OK,Thread Group 1-85,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,92,0,21
1606880528073,117,Home Page,200,OK,Thread Group 1-84,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,117,0,35
1606880528094,127,Home Page,200,OK,Thread Group 1-86,text,true,,511,123,13,13,http://ltc.la.gemezz.mobi/,127,0,48
1606880528104,118,Home Page,200,OK,Thread Group 1-87,text,true,,511,123,13,13,http://ltc.la.gemezz.mobi/,118,0,38
1606880528123,101,Home Page,200,OK,Thread Group 1-89,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,101,0,31
1606880528113,111,Home Page,200,OK,Thread Group 1-88,text,true,,511,123,12,12,http://ltc.la.gemezz.mobi/,111,0,41
1606880528144,90,Home Page,200,OK,Thread Group 1-91,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,90,0,31
1606880528142,93,Home Page,200,OK,Thread Group 1-90,text,true,,511,123,11,11,http://ltc.la.gemezz.mobi/,93,0,33
1606880528154,92,Home Page,200,OK,Thread Group 1-92,text,true,,511,123,9,9,http://ltc.la.gemezz.mobi/,92,0,21
1606880528165,89,Home Page,200,OK,Thread Group 1-93,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,89,0,27
1606880528172,98,Home Page,200,OK,Thread Group 1-94,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,98,0,35
1606880528185,108,Home Page,200,OK,Thread Group 1-95,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,108,0,35
1606880528196,97,Home Page,200,OK,Thread Group 1-96,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,97,0,29
1606880528209,97,Home Page,200,OK,Thread Group 1-97,text,true,,511,123,4,4,http://ltc.la.gemezz.mobi/,97,0,30
1606880528217,91,Home Page,200,OK,Thread Group 1-98,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,91,0,21
1606880528223,100,Home Page,200,OK,Thread Group 1-99,text,true,,511,123,2,2,http://ltc.la.gemezz.mobi/,100,0,32
1606880528235,117,Home Page,200,OK,Thread Group 1-100,text,true,,511,123,1,1,http://ltc.la.gemezz.mobi/,117,0,44
