timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606880144012,173,Home Page,200,OK,Thread Group 1-5,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,171,0,99
1606880144012,173,Home Page,200,OK,Thread Group 1-1,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,171,0,95
1606880144012,173,Home Page,200,OK,Thread Group 1-3,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,171,0,95
1606880144072,113,Home Page,200,OK,Thread Group 1-7,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,111,0,38
1606880144012,173,Home Page,200,OK,Thread Group 1-4,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,171,0,98
1606880144039,149,Home Page,200,OK,Thread Group 1-6,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,149,0,72
1606880144013,176,Home Page,200,OK,Thread Group 1-2,text,true,,511,123,10,10,http://ltc.la.gemezz.mobi/,176,0,98
1606880144102,98,Home Page,200,OK,Thread Group 1-8,text,true,,511,123,4,4,http://ltc.la.gemezz.mobi/,98,0,27
1606880144138,99,Home Page,200,OK,Thread Group 1-9,text,true,,511,123,4,4,http://ltc.la.gemezz.mobi/,99,0,35
1606880144169,87,Home Page,200,OK,Thread Group 1-10,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,87,0,20
1606880144201,96,Home Page,200,OK,Thread Group 1-11,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,96,0,26
1606880144234,92,Home Page,200,OK,Thread Group 1-12,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,92,0,26
1606880144267,100,Home Page,200,OK,Thread Group 1-13,text,true,,511,123,4,4,http://ltc.la.gemezz.mobi/,100,0,29
1606880144299,79,Home Page,200,OK,Thread Group 1-14,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,79,0,20
1606880144334,101,Home Page,200,OK,Thread Group 1-15,text,true,,511,123,4,4,http://ltc.la.gemezz.mobi/,101,0,32
1606880144365,243,Home Page,200,OK,Thread Group 1-16,text,true,,511,123,8,8,http://ltc.la.gemezz.mobi/,243,0,32
1606880144398,220,Home Page,200,OK,Thread Group 1-17,text,true,,511,123,7,7,http://ltc.la.gemezz.mobi/,220,0,38
1606880144433,190,Home Page,200,OK,Thread Group 1-18,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,190,0,26
1606880144530,94,Home Page,200,OK,Thread Group 1-21,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,94,0,19
1606880144464,160,Home Page,200,OK,Thread Group 1-19,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,160,0,25
1606880144497,126,Home Page,200,OK,Thread Group 1-20,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,126,0,31
1606880144564,187,Home Page,200,OK,Thread Group 1-22,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,187,0,35
1606880144597,177,Home Page,200,OK,Thread Group 1-23,text,true,,511,123,6,6,http://ltc.la.gemezz.mobi/,177,0,115
1606880144632,144,Home Page,200,OK,Thread Group 1-24,text,true,,511,123,5,5,http://ltc.la.gemezz.mobi/,144,0,80
1606880144664,130,Home Page,200,OK,Thread Group 1-25,text,true,,511,123,4,4,http://ltc.la.gemezz.mobi/,130,0,50
1606880144698,106,Home Page,200,OK,Thread Group 1-26,text,true,,511,123,4,4,http://ltc.la.gemezz.mobi/,106,0,31
1606880144731,95,Home Page,200,OK,Thread Group 1-27,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,95,0,25
1606880144765,93,Home Page,200,OK,Thread Group 1-28,text,true,,511,123,3,3,http://ltc.la.gemezz.mobi/,93,0,28
1606880144798,118,Home Page,200,OK,Thread Group 1-29,text,true,,511,123,2,2,http://ltc.la.gemezz.mobi/,118,0,37
1606880144828,117,Home Page,200,OK,Thread Group 1-30,text,true,,511,123,1,1,http://ltc.la.gemezz.mobi/,117,0,31
